#bin	swScore	milliDiv	milliDel	milliIns	genoName	genoStart	genoEnd	genoLeft	strand	repName	repClass	repFamily	repStart	repEnd	repLeft	id
611	221	387	9	0	chr1	3515406	3515517	-193679915	+	(CA)n	Simple_repeat	Simple_repeat	1	112	0	1
611	228	130	0	0	chr1	3517441	3517487	-193677945	+	(TCCA)n	Simple_repeat	Simple_repeat	1	46	0	1
611	333	309	152	24	chr1	3517711	3518006	-193677426	+	L1M5	LINE	L1	4763	5095	-1051	1
611	502	290	0	51	chr1	3518630	3518768	-193676664	-	B1F	SINE	Alu	-7	142	12	1
611	261	83	0	0	chr1	3519851	3519887	-193675545	+	tRNA-Gly-GGA	tRNA	tRNA	1	36	-39	1
611	423	0	0	0	chr1	3519887	3519934	-193675498	+	(TAAA)n	Simple_repeat	Simple_repeat	2	48	0	1
611	387	0	0	0	chr1	3520484	3520527	-193674905	+	(TTA)n	Simple_repeat	Simple_repeat	2	44	0	1
611	1740	211	6	20	chr1	3520580	3520933	-193674499	-	MTC	LTR	MaLR	0	421	74	2
611	1039	65	0	0	chr1	3520894	3521033	-193674399	+	B1_Mus1	SINE	Alu	10	148	0	2
611	273	57	0	0	chr1	3521039	3521074	-193674358	+	(GAAAA)n	Simple_repeat	Simple_repeat	4	38	0	2
611	466	239	25	8	chr1	3521074	3521192	-193674240	-	MTC	LTR	MaLR	-301	120	1	2
611	342	253	0	12	chr1	3523013	3523097	-193672335	+	ID4_	SINE	ID	1	83	0	2
611	435	245	18	28	chr1	3523320	3523429	-193672003	-	B1F1	SINE	Alu	-4	145	38	2
611	1410	111	0	0	chr1	3525987	3526194	-193669238	-	L1_Mus2	LINE	L1	0	6566	6360	2
611	5882	102	17	23	chr1	3526228	3527917	-193667515	+	L1VL1	LINE	L1	193	1866	-1832	2
611	180	0	0	0	chr1	3527974	3527994	-193667438	+	(TG)n	Simple_repeat	Simple_repeat	2	21	0	2
611	399	21	0	0	chr1	3529137	3529185	-193666247	+	(TC)n	Simple_repeat	Simple_repeat	2	49	0	2
611	219	36	0	0	chr1	3529185	3529212	-193666220	+	(TG)n	Simple_repeat	Simple_repeat	1	28	0	2
611	747	281	62	23	chr1	3529764	3530117	-193665315	-	L1M2	LINE	L1	-1366	4777	4411	3
611	3478	25	2	0	chr1	3530136	3530531	-193664901	-	MTA_Mm	LTR	MaLR	0	396	1	3
611	2002	169	55	80	chr1	3530581	3531032	-193664400	+	RLTR31A_Mm	LTR	ERVK	1	440	-144	3
611	182	43	40	60	chr1	3531064	3531114	-193664318	+	(TTTTTG)n	Simple_repeat	Simple_repeat	2	50	0	3
611	848	255	14	18	chr1	3531130	3531410	-193664022	-	L1_Rod	LINE	L1	-1550	4297	4019	3
611	376	329	114	70	chr1	3532315	3532613	-193662819	-	ORR1E	LTR	MaLR	-46	313	3	3
611	315	273	26	0	chr1	3533359	3533436	-193661996	-	MER5B	DNA	MER1_type	0	178	100	3
611	414	172	46	0	chr1	3533616	3533703	-193661729	+	MTC-int	LTR	MaLR	10	100	-1158	3
611	1839	251	5	31	chr1	3533913	3534336	-193661096	+	MTD	LTR	MaLR	8	419	0	3
611	3310	230	151	22	chr1	3534336	3535451	-193659981	+	MTD-int	LTR	MaLR	1	1258	0	3
611	1474	221	124	19	chr1	3535451	3535830	-193659602	+	MTD	LTR	MaLR	1	419	0	3
611	670	296	108	0	chr1	3536750	3536936	-193658496	-	B3	SINE	B2	-5	211	6	3
611	444	339	49	22	chr1	3538673	3538899	-193656533	+	MIRb	SINE	MIR	34	265	-3	4
612	2395	223	108	70	chr1	3539317	3540186	-193655246	-	RLTR13D6	LTR	ERVK	0	902	1	4
612	21	0	0	0	chr1	3540899	3540920	-193654512	+	AT_rich	Low_complexity	Low_complexity	1	21	0	4
612	400	235	16	108	chr1	3541057	3541186	-193654246	-	PB1D10	SINE	Alu	0	117	1	4
612	1565	264	41	135	chr1	3542419	3543274	-193652158	+	MTD-int	LTR	MaLR	563	1258	0	4
612	1371	220	63	0	chr1	3543274	3543542	-193651890	+	MTD	LTR	MaLR	1	285	-134	4
612	279	345	52	12	chr1	3543939	3544191	-193651241	+	MURVY-int	LTR	ERV1	4029	4290	-3162	4
612	181	149	14	56	chr1	3544707	3544778	-193650654	+	GA-rich	Low_complexity	Low_complexity	3	70	0	4
612	390	349	46	7	chr1	3544914	3545067	-193650365	-	RSINE1	SINE	B4	-2	163	5	4
612	782	278	209	8	chr1	3545491	3545624	-193649808	+	MTE2b	LTR	MaLR	1	158	-221	4
612	459	0	0	0	chr1	3545624	3545675	-193649757	+	(CA)n	Simple_repeat	Simple_repeat	1	51	0	4
612	782	278	209	8	chr1	3545675	3545809	-193649623	+	MTE2b	LTR	MaLR	159	321	-58	4
612	345	133	0	0	chr1	3545834	3545909	-193649523	+	(TC)n	Simple_repeat	Simple_repeat	2	76	0	5
612	280	242	65	0	chr1	3545909	3545971	-193649461	+	MTE2b	LTR	MaLR	313	378	-1	4
612	935	286	30	47	chr1	3545973	3546274	-193649158	+	MTE2b-int	LTR	MaLR	3	298	-1282	4
612	2821	26	26	0	chr1	3546274	3546616	-193648816	+	L1Md_F3	LINE	L1	6234	6584	0	5
612	6399	113	6	15	chr1	3546641	3546825	-193648607	+	L1_Mus2	LINE	L1	4867	5052	-831	5
612	1851	126	79	17	chr1	3546825	3547116	-193648316	-	RLTR27	LTR	ERVK	0	309	1	5
612	7124	90	3	5	chr1	3547116	3548627	-193646805	+	L1_Mus2	LINE	L1	5053	6555	-11	5
612	240	59	0	0	chr1	3548627	3548661	-193646771	+	(TAA)n	Simple_repeat	Simple_repeat	3	36	0	5
612	2190	322	149	38	chr1	3548661	3549261	-193646171	+	MTE2b-int	LTR	MaLR	288	906	-674	4
612	333	0	0	0	chr1	3549261	3549298	-193646134	+	(TC)n	Simple_repeat	Simple_repeat	2	38	0	5
612	447	35	0	0	chr1	3549298	3549354	-193646078	+	(TG)n	Simple_repeat	Simple_repeat	2	58	0	5
612	2190	322	149	38	chr1	3549354	3549907	-193645525	+	MTE2b-int	LTR	MaLR	907	1568	-12	4
612	655	267	73	5	chr1	3549920	3550112	-193645320	+	MTE2b	LTR	MaLR	3	207	-172	4
612	4526	226	37	50	chr1	3550256	3550995	-193644437	+	L1_Mur3	LINE	L1	54	792	-6936	5
612	210	37	0	0	chr1	3550995	3551022	-193644410	+	(CAAA)n	Simple_repeat	Simple_repeat	2	28	0	5
612	10494	195	45	31	chr1	3551022	3552143	-193643289	+	L1_Mur3	LINE	L1	793	1922	-3958	5
612	462	49	0	0	chr1	3552143	3552204	-193643228	+	(CATA)n	Simple_repeat	Simple_repeat	1	61	0	5
612	10494	177	49	19	chr1	3552204	3552318	-193643114	+	L1_Mur3	LINE	L1	1923	2088	-3792	5
612	285	75	0	0	chr1	3552318	3552358	-193643074	+	(CAA)n	Simple_repeat	Simple_repeat	3	42	0	6
612	10494	177	49	19	chr1	3552358	3552547	-193642885	+	L1_Mur3	LINE	L1	2089	2268	-3612	5
612	3754	78	6	0	chr1	3552547	3553036	-193642396	+	L1_Mus2	LINE	L1	6073	6564	-2	6
612	10494	177	49	19	chr1	3553036	3554495	-193640937	+	L1_Mur3	LINE	L1	2269	3738	-2142	5
612	5313	131	31	2	chr1	3554482	3555405	-193640027	+	L1_Mur3	LINE	L1	4918	5867	-10	5
612	4655	162	22	30	chr1	3555423	3556270	-193639162	+	Lx4A	LINE	L1	6216	7056	-2	6
612	3254	172	38	12	chr1	3556272	3556949	-193638483	+	Lx7	LINE	L1	3705	4399	-1481	6
612	3519	85	156	20	chr1	3556950	3557599	-193637833	+	RMER17A	LTR	ERVK	1	737	-14	6
612	3058	188	59	3	chr1	3557644	3558339	-193637093	+	Lx7	LINE	L1	4394	5127	-753	6
612	1505	261	17	42	chr1	3558326	3558801	-193636631	+	Lx7	LINE	L1	5815	6277	-1419	6
612	1511	210	268	72	chr1	3558801	3559289	-193636143	+	MT2B	LTR	ERVL	1	601	0	6
612	4921	230	61	59	chr1	3559293	3559560	-193635872	+	Lx7	LINE	L1	6277	6529	-1167	6
612	2664	83	54	15	chr1	3559560	3559965	-193635467	+	BGLII	LTR	ERVK	1	421	0	6
612	4921	230	61	59	chr1	3559965	3560956	-193634476	+	Lx7	LINE	L1	6530	7548	-148	6
612	414	30	60	0	chr1	3560956	3561023	-193634409	+	(CATAT)n	Simple_repeat	Simple_repeat	3	73	0	6
612	4921	230	61	59	chr1	3561023	3561180	-193634252	+	Lx7	LINE	L1	7549	7694	-2	6
612	534	31	0	0	chr1	3561412	3561476	-193633956	+	(TG)n	Simple_repeat	Simple_repeat	2	65	0	6
612	574	259	7	13	chr1	3562512	3562661	-193632771	-	B1_Mur2	SINE	Alu	-1	148	1	6
612	180	0	0	0	chr1	3563061	3563081	-193632351	+	(A)n	Simple_repeat	Simple_repeat	1	20	0	7
612	4070	76	33	12	chr1	3563183	3563756	-193631676	+	L1Md_F2	LINE	L1	5998	6582	0	7
612	920	128	34	0	chr1	3564354	3564502	-193630930	+	L1Md_F2	LINE	L1	6368	6520	-62	7
612	432	37	0	0	chr1	3564511	3564565	-193630867	+	(CA)n	Simple_repeat	Simple_repeat	1	54	0	7
612	659	161	6	0	chr1	3564567	3564728	-193630704	+	CT-rich	Low_complexity	Low_complexity	2	163	0	7
612	231	36	0	0	chr1	3564728	3564756	-193630676	+	(CA)n	Simple_repeat	Simple_repeat	1	28	0	7
612	303	233	0	0	chr1	3564773	3564902	-193630530	+	CT-rich	Low_complexity	Low_complexity	1	129	0	7
612	210	288	0	0	chr1	3564902	3564961	-193630471	+	(CA)n	Simple_repeat	Simple_repeat	2	60	0	7
612	2082	261	42	1	chr1	3565496	3565741	-193629691	+	Lx5	LINE	L1	6455	6879	-581	7
612	435	38	0	0	chr1	3565741	3565794	-193629638	+	(CA)n	Simple_repeat	Simple_repeat	2	54	0	7
612	2082	282	30	4	chr1	3565794	3566150	-193629282	+	Lx5	LINE	L1	6651	7008	-42	7
612	707	167	7	0	chr1	3566153	3566291	-193629141	+	(TAGA)n	Simple_repeat	Simple_repeat	4	142	0	8
612	808	295	140	38	chr1	3566332	3566610	-193628822	+	L1MC	LINE	L1	2493	2778	-3368	8
612	899	118	0	7	chr1	3566610	3566755	-193628677	+	(GGAGAA)n	Simple_repeat	Simple_repeat	6	149	0	8
612	808	286	142	30	chr1	3566755	3567366	-193628066	+	L1MC	LINE	L1	2779	3465	-2681	8
612	457	291	153	20	chr1	3567453	3567960	-193627472	+	L1MC	LINE	L1	4270	4830	-1316	8
612	638	249	142	42	chr1	3568082	3568321	-193627111	+	MER2	DNA	MER2_type	82	344	-1	8
612	247	157	0	0	chr1	3568387	3568438	-193626994	+	L1MD3	LINE	L1	6944	6994	-888	8
612	739	299	178	15	chr1	3568909	3569494	-193625938	+	L1MD3	LINE	L1	7153	7832	-163	8
612	24	53	0	0	chr1	3569541	3569579	-193625853	+	AT_rich	Low_complexity	Low_complexity	1	38	0	8
612	234	300	14	0	chr1	3570174	3570244	-193625188	+	GA-rich	Low_complexity	Low_complexity	2	72	0	8
612	210	71	0	0	chr1	3571334	3571362	-193624070	+	(CAAA)n	Simple_repeat	Simple_repeat	1	28	0	8
612	695	261	96	0	chr1	3573117	3573274	-193622158	+	B3A	SINE	B2	1	172	-26	8
612	570	15	0	0	chr1	3573277	3573344	-193622088	+	(CA)n	Simple_repeat	Simple_repeat	2	68	0	8
612	385	240	0	0	chr1	3573378	3573453	-193621979	+	ID_B1	SINE	B4	150	224	0	9
612	286	325	26	26	chr1	3573896	3574013	-193621419	+	Lx9	LINE	L1	7126	7242	-402	9
612	1655	260	58	43	chr1	3574030	3575008	-193620424	-	RMER17B	LTR	ERVK	-57	901	1	9
612	452	333	18	12	chr1	3575008	3575175	-193620257	+	Lx8	LINE	L1	7109	7276	-197	9
612	456	67	0	0	chr1	3575185	3575245	-193620187	+	(TA)n	Simple_repeat	Simple_repeat	2	61	0	9
612	26	30	0	0	chr1	3575373	3575406	-193620026	+	AT_rich	Low_complexity	Low_complexity	1	33	0	9
612	492	18	0	0	chr1	3575790	3575847	-193619585	+	(CA)n	Simple_repeat	Simple_repeat	2	58	0	9
612	705	257	54	9	chr1	3578174	3578435	-193616997	-	L1MA4A	LINE	L1	-348	5964	5696	9
612	360	0	0	0	chr1	3578491	3578531	-193616901	+	(CA)n	Simple_repeat	Simple_repeat	2	41	0	9
612	1859	236	164	43	chr1	3579056	3579251	-193616181	+	Lx6	LINE	L1	6696	6881	-579	9
612	1077	96	0	0	chr1	3579251	3579407	-193616025	+	(GA)n	Simple_repeat	Simple_repeat	1	156	0	1
612	1859	236	164	43	chr1	3579407	3579743	-193615689	+	Lx6	LINE	L1	6882	7290	-170	9
612	268	315	33	0	chr1	3579843	3579935	-193615497	+	Lx7	LINE	L1	7225	7319	-377	1
612	405	0	0	0	chr1	3579937	3579982	-193615450	+	(TG)n	Simple_repeat	Simple_repeat	2	46	0	1
612	27	49	0	0	chr1	3580136	3580177	-193615255	+	AT_rich	Low_complexity	Low_complexity	1	41	0	1
612	1832	187	85	0	chr1	3580436	3580799	-193614633	-	ORR1B1	LTR	MaLR	0	394	1	1
612	63	36	0	0	chr1	3581214	3581298	-193614134	+	AT_rich	Low_complexity	Low_complexity	1	84	0	1
612	43	0	0	0	chr1	3581561	3581604	-193613828	+	AT_rich	Low_complexity	Low_complexity	1	43	0	1
612	33	25	0	0	chr1	3582371	3582411	-193613021	+	AT_rich	Low_complexity	Low_complexity	1	40	0	1
612	21	71	0	0	chr1	3582443	3582485	-193612947	+	AT_rich	Low_complexity	Low_complexity	1	42	0	1
612	416	242	22	0	chr1	3582707	3582764	-193612668	+	MTD	LTR	MaLR	51	109	-310	1
612	6249	55	18	2	chr1	3582764	3583589	-193611843	+	RLTR13B4	LTR	ERVK	1	803	0	1
612	1431	244	0	21	chr1	3583589	3583875	-193611557	+	MTD	LTR	MaLR	138	417	-2	1
612	465	19	0	0	chr1	3584073	3584127	-193611305	+	(TG)n	Simple_repeat	Simple_repeat	1	54	0	1
612	460	352	31	6	chr1	3584127	3584290	-193611142	-	MLT1D	LTR	MaLR	-79	426	260	1
612	219	36	0	0	chr1	3584374	3584402	-193611030	+	(TTTTG)n	Simple_repeat	Simple_repeat	2	29	0	1
612	466	250	19	28	chr1	3584402	3584509	-193610923	-	PB1D10	SINE	Alu	-11	106	1	1
612	363	275	0	104	chr1	3584521	3584675	-193610757	-	MLT1D	LTR	MaLR	-466	161	24	1
612	281	26	26	0	chr1	3585601	3585639	-193609793	+	(TTTG)n	Simple_repeat	Simple_repeat	2	40	0	1
612	600	245	0	73	chr1	3585639	3585780	-193609652	-	B1_Mur1	SINE	Alu	-8	141	11	1
612	30	59	0	0	chr1	3585920	3585971	-193609461	+	AT_rich	Low_complexity	Low_complexity	1	51	0	1
612	1239	240	68	8	chr1	3586471	3587054	-193608378	+	Lx5	LINE	L1	889	1500	-4377	1
612	7176	141	18	5	chr1	3587056	3588219	-193607213	+	Lx2	LINE	L1	5587	6764	-233	1
612	13372	178	44	34	chr1	3588220	3589616	-193605816	+	Lx5	LINE	L1	2873	4293	-1584	1
612	387	0	0	0	chr1	3589616	3589659	-193605773	+	(TA)n	Simple_repeat	Simple_repeat	1	43	0	1
612	13372	178	44	34	chr1	3589659	3589815	-193605617	+	Lx5	LINE	L1	4294	4443	-1434	1
612	1026	88	7	39	chr1	3589815	3589968	-193605464	+	B1_Mus1	SINE	Alu	1	148	0	1
612	13372	178	44	34	chr1	3589968	3590166	-193605266	+	Lx5	LINE	L1	4444	4620	-1257	1
612	180	0	0	0	chr1	3590166	3590186	-193605246	+	(CAAA)n	Simple_repeat	Simple_repeat	4	23	0	1
612	13372	183	48	30	chr1	3590186	3591673	-193603759	+	Lx5	LINE	L1	4621	6177	-873	1
612	413	293	80	49	chr1	3591784	3591959	-193603473	-	B3	SINE	B2	-5	193	6	1
612	1474	143	19	164	chr1	3591983	3592360	-193603072	-	ORR1A3	LTR	MaLR	0	326	5	1
612	669	329	12	93	chr1	3592491	3592739	-193602693	+	B4	SINE	B4	1	228	-64	1
612	710	241	24	10	chr1	3592739	3592944	-193602488	-	L1_Mur3	LINE	L1	-1323	4557	4350	1
612	1412	223	80	12	chr1	3592989	3593316	-193602116	-	MTD	LTR	MaLR	0	419	71	1
612	988	249	0	14	chr1	3594663	3594871	-193600561	-	B3	SINE	B2	-9	207	3	1
612	399	21	0	0	chr1	3595395	3595443	-193599989	+	(TG)n	Simple_repeat	Simple_repeat	2	49	0	1
612	452	318	109	20	chr1	3595454	3595701	-193599731	-	MER44C	DNA	MER2_type	-9	724	456	1
612	679	317	16	11	chr1	3595738	3595926	-193599506	-	B4	SINE	B4	-13	279	91	1
612	896	292	129	43	chr1	3595988	3596382	-193599050	-	MER44C	DNA	MER2_type	-253	480	53	1
612	339	281	41	0	chr1	3597473	3597594	-193597838	-	L1MA6	LINE	L1	-27	6273	6148	1
612	369	198	116	0	chr1	3597707	3597793	-193597639	-	Lx7	LINE	L1	-665	7031	6936	1
612	1829	245	100	28	chr1	3597799	3598236	-193597196	+	Lx7	LINE	L1	7052	7531	-165	1
612	186	43	0	0	chr1	3598236	3598259	-193597173	+	(TTTG)n	Simple_repeat	Simple_repeat	2	24	0	1
612	1829	245	100	28	chr1	3598259	3598422	-193597010	+	Lx7	LINE	L1	7532	7695	-1	1
612	419	289	92	17	chr1	3598427	3598776	-193596656	+	L1M2	LINE	L1	4977	5351	-792	1
612	302	309	183	70	chr1	3599169	3599284	-193596148	-	RSINE1	SINE	B4	-35	130	3	1
612	396	0	0	0	chr1	3600083	3600127	-193595305	+	(CA)n	Simple_repeat	Simple_repeat	1	44	0	1
612	470	357	13	49	chr1	3600991	3601248	-193594184	+	ORR1E	LTR	MaLR	1	242	-128	1
612	3155	18	2	62	chr1	3602345	3602496	-193592936	-	MTA_Mm	LTR	MaLR	0	396	260	1
612	2719	57	0	14	chr1	3602496	3602854	-193592578	+	L1Md_F2	LINE	L1	6230	6582	0	1
612	3155	18	2	62	chr1	3602854	3603123	-193592309	-	MTA_Mm	LTR	MaLR	-137	259	1	1
612	9172	32	2	2	chr1	3603123	3604221	-193591211	-	MTA_Mm-int	LTR	MaLR	0	1098	1	1
612	3417	25	2	0	chr1	3604221	3604616	-193590816	-	MTA_Mm	LTR	MaLR	0	396	1	1
612	5685	51	15	1	chr1	3604687	3605413	-193590019	+	L1Md_F3	LINE	L1	5835	6570	-14	1
612	33056	102	11	5	chr1	3606189	3612701	-193582731	-	L1Md_F2	LINE	L1	0	6582	98	1
612	190	204	114	0	chr1	3614621	3614665	-193580767	-	L4	LINE	RTE	-295	1734	1686	1
612	4306	82	36	5	chr1	3616487	3617096	-193578336	-	Lx3_Mus	LINE	L1	-8	7001	6374	1
612	3585	93	2	2	chr1	3617096	3617621	-193577811	+	L1_Mur1	LINE	L1	5247	5771	-115	1
612	234	262	77	10	chr1	3618220	3618324	-193577108	+	L1M5	LINE	L1	5597	5707	-417	1
612	23	33	0	0	chr1	3618642	3618672	-193576760	+	AT_rich	Low_complexity	Low_complexity	1	30	0	1
612	354	45	0	0	chr1	3619179	3619223	-193576209	+	(TTTA)n	Simple_repeat	Simple_repeat	2	45	0	1
612	1092	92	0	0	chr1	3619225	3619367	-193576065	-	B1_Mus2	SINE	Alu	-4	143	2	1
612	1016	209	102	70	chr1	3619888	3620264	-193575168	+	Lx5	LINE	L1	6676	7047	-3	1
612	361	322	0	33	chr1	3621171	3621293	-193574139	-	PB1D7	SINE	Alu	0	120	3	1
612	353	292	60	30	chr1	3621485	3621619	-193573813	+	L1ME4a	LINE	L1	5254	5391	-733	1
612	300	290	65	70	chr1	3621806	3622006	-193573426	+	L1ME4a	LINE	L1	5671	5869	-255	1
612	1340	240	75	38	chr1	3622033	3622432	-193573000	-	MTD	LTR	MaLR	-5	414	1	1
612	228	254	16	0	chr1	3622583	3622646	-193572786	+	Zaphod	DNA	Tip100	1961	2024	-2007	1
612	1337	165	152	39	chr1	3628700	3628742	-193566690	+	RMER4B	LTR	ERVK	17	59	-526	1
612	297	0	0	0	chr1	3628742	3628775	-193566657	+	(TTTG)n	Simple_repeat	Simple_repeat	2	34	0	1
612	1337	173	151	55	chr1	3628775	3629163	-193566269	+	RMER4B	LTR	ERVK	59	465	-1	1
612	387	296	88	58	chr1	3629273	3629499	-193565933	+	L1MB8	LINE	L1	5945	6177	-1	1
612	222	128	0	0	chr1	3629864	3629903	-193565529	+	(TAAA)n	Simple_repeat	Simple_repeat	1	39	0	1
612	487	271	30	37	chr1	3630444	3630578	-193564854	+	RSINE1	SINE	B4	11	143	-22	1
612	490	252	0	20	chr1	3630636	3630786	-193564646	+	L1M2	LINE	L1	5596	5742	-549	1
612	216	0	0	0	chr1	3631871	3631895	-193563537	+	(T)n	Simple_repeat	Simple_repeat	1	24	0	1
612	978	265	119	52	chr1	3632364	3632802	-193562630	-	RMER13A	LTR	ERVK	-393	467	1	1
612	272	328	140	6	chr1	3632947	3633125	-193562307	+	MIR	SINE	MIR	7	208	-54	1
612	22	35	0	0	chr1	3633695	3633724	-193561708	+	AT_rich	Low_complexity	Low_complexity	1	29	0	1
612	236	282	26	43	chr1	3633764	3633879	-193561553	-	MER5A1	DNA	MER1_type	0	166	54	1
612	1386	197	132	6	chr1	3634544	3634876	-193560556	-	ORR1D1	LTR	MaLR	0	374	1	1
612	697	206	13	40	chr1	3637098	3637250	-193558182	-	B1_Mus1	SINE	Alu	0	148	1	1
612	306	98	0	0	chr1	3637338	3637389	-193558043	+	(T)n	Simple_repeat	Simple_repeat	1	51	0	1
612	213	39	0	0	chr1	3638362	3638388	-193557044	+	(T)n	Simple_repeat	Simple_repeat	1	26	0	1
612	474	360	0	20	chr1	3639440	3639590	-193555842	+	RSINE1	SINE	B4	3	149	-16	1
612	432	0	0	0	chr1	3639606	3639654	-193555778	+	(CA)n	Simple_repeat	Simple_repeat	2	49	0	1
612	22	35	0	0	chr1	3639657	3639686	-193555746	+	AT_rich	Low_complexity	Low_complexity	1	29	0	1
612	683	277	116	22	chr1	3639757	3639938	-193555494	+	B3	SINE	B2	19	216	0	1
612	405	0	0	0	chr1	3640819	3640864	-193554568	+	(CA)n	Simple_repeat	Simple_repeat	2	46	0	1
612	236	202	33	22	chr1	3641195	3641286	-193554146	+	GA-rich	Low_complexity	Low_complexity	2	93	0	1
612	663	193	52	7	chr1	3641961	3642097	-193553335	+	B1_Mus2	SINE	Alu	5	146	-1	1
612	260	211	79	0	chr1	3642221	3642297	-193553135	+	MER4B-int	LTR	ERV1	1127	1208	-5550	1
612	415	220	67	39	chr1	3642374	3642478	-193552954	-	PB1D10	SINE	Alu	0	117	11	1
612	501	272	28	56	chr1	3642394	3642538	-193552894	-	ID_B1	SINE	B4	-53	171	32	1
612	1130	90	0	0	chr1	3642749	3642905	-193552527	+	L1_Mus2	LINE	L1	6411	6566	0	1
612	735	302	29	81	chr1	3643118	3643265	-193552167	+	L1MC1	LINE	L1	5545	5678	-655	1
612	2588	80	27	14	chr1	3643265	3643635	-193551797	+	L1Md_F2	LINE	L1	6208	6582	0	1
612	735	302	29	81	chr1	3643635	3643970	-193551462	+	L1MC1	LINE	L1	5679	6002	-331	1
612	665	206	8	16	chr1	3643972	3644100	-193551332	+	ETnERV2-int	LTR	ERVK	7070	7196	-210	1
612	401	284	149	40	chr1	3644505	3644780	-193550652	+	L1MC1	LINE	L1	6017	6321	-23	1
612	243	61	0	0	chr1	3644980	3645013	-193550419	+	(A)n	Simple_repeat	Simple_repeat	1	33	0	1
612	294	29	0	0	chr1	3645085	3645120	-193550312	+	(TAAA)n	Simple_repeat	Simple_repeat	4	38	0	1
612	216	0	0	0	chr1	3645701	3645725	-193549707	+	(A)n	Simple_repeat	Simple_repeat	1	24	0	1
612	2021	136	12	50	chr1	3645869	3646209	-193549223	+	ORR1A2	LTR	MaLR	1	327	0	1
612	628	294	32	7	chr1	3647103	3647257	-193548175	-	B3A	SINE	B2	-39	159	2	1
612	423	0	0	0	chr1	3648297	3648344	-193547088	+	(CA)n	Simple_repeat	Simple_repeat	2	48	0	1
612	364	366	13	22	chr1	3648345	3648574	-193546858	-	MER33	DNA	MER1_type	-79	245	19	1
612	430	271	81	34	chr1	3648891	3649040	-193546392	+	RSINE1	SINE	B4	1	156	-9	1
612	447	92	0	0	chr1	3649767	3649832	-193545600	+	(TG)n	Simple_repeat	Simple_repeat	1	65	0	1
612	816	264	6	0	chr1	3649836	3649995	-193545437	-	B3A	SINE	B2	-38	160	1	1
612	1674	210	74	53	chr1	3650049	3650465	-193544967	-	MTD	LTR	MaLR	-10	397	1	1
612	225	0	0	0	chr1	3650815	3650840	-193544592	+	(TTTTG)n	Simple_repeat	Simple_repeat	3	27	0	1
612	2516	155	73	24	chr1	3650867	3651335	-193544097	+	RLTR16	LTR	ERVK	13	503	-2	1
612	187	162	54	0	chr1	3653450	3653487	-193541945	-	L3	LINE	CR1	-1	4488	4450	1
612	926	239	24	0	chr1	3654790	3654995	-193540437	-	B3	SINE	B2	-6	210	1	1
612	225	231	28	84	chr1	3657833	3657904	-193537528	+	YREP_Mm	Unknown	Unknown	925	991	-821	1
612	22	0	0	0	chr1	3657914	3657936	-193537496	+	AT_rich	Low_complexity	Low_complexity	1	22	0	2
612	258	32	0	0	chr1	3659500	3659531	-193535901	+	(CAAA)n	Simple_repeat	Simple_repeat	2	32	0	2
612	204	158	0	0	chr1	3660086	3660124	-193535308	+	(TA)n	Simple_repeat	Simple_repeat	1	38	0	2
612	222	260	16	16	chr1	3661161	3661290	-193534142	+	(CCG)n	Simple_repeat	Simple_repeat	1	129	0	2
612	233	297	9	35	chr1	3661469	3661584	-193533848	+	C-rich	Low_complexity	Low_complexity	1	112	0	2
612	206	258	23	58	chr1	3661558	3661731	-193533701	+	(CCCG)n	Simple_repeat	Simple_repeat	4	170	0	2
612	234	0	0	0	chr1	3662906	3662932	-193532500	+	(A)n	Simple_repeat	Simple_repeat	1	26	0	2
612	558	0	0	0	chr1	3663145	3663207	-193532225	+	(TTCC)n	Simple_repeat	Simple_repeat	4	65	0	2
612	462	36	0	0	chr1	3663207	3663263	-193532169	+	(TC)n	Simple_repeat	Simple_repeat	2	57	0	2
612	1131	68	0	7	chr1	3663269	3663417	-193532015	-	B1_Mus1	SINE	Alu	0	148	2	2
612	228	284	15	0	chr1	3664092	3664159	-193531273	+	L2b	LINE	L2	3308	3375	0	2
612	188	296	19	0	chr1	3664412	3664466	-193530966	+	MIR	SINE	MIR	53	107	-155	2
612	242	325	107	8	chr1	3664999	3665120	-193530312	+	L2	LINE	L2	874	1006	-2413	2
612	381	22	0	0	chr1	3665264	3665310	-193530122	+	(CA)n	Simple_repeat	Simple_repeat	2	47	0	2
612	291	265	66	41	chr1	3665559	3665681	-193529751	+	L2	LINE	L2	1490	1614	-1805	2
612	1335	247	73	47	chr1	3666146	3666651	-193528781	-	RMER4B	LTR	ERVK	-9	576	1	2
612	246	266	15	15	chr1	3666672	3666737	-193528695	+	L2	LINE	L2	2415	2479	-940	2
612	2495	170	7	12	chr1	3668122	3668551	-193526881	+	RMER20B	LTR	ERVK	10	436	-191	2
612	2430	111	32	8	chr1	3668551	3668924	-193526508	+	Lx	LINE	L1	6267	6648	-6	2
612	2797	244	66	99	chr1	3668942	3669180	-193526252	-	RLTR25A	LTR	ERVK	-169	934	685	2
612	230	0	33	0	chr1	3669180	3669210	-193526222	+	(TTTG)n	Simple_repeat	Simple_repeat	2	32	0	2
612	2797	244	66	99	chr1	3669210	3669937	-193525495	-	RLTR25A	LTR	ERVK	-419	684	1	2
613	784	221	92	14	chr1	3670198	3670405	-193525027	-	Lx5	LINE	L1	-3	7047	6825	2
